practice_name,canonical_code,postcode,street_address,latitude,longitude,telephone,website_url,accepting_new_patients,accepts_out_of_area_registrations,gtd_managed,gtd_site_name,gtd_site_url,gtd_takeover_date,gtd_takeover_date_precision,gtd_takeover_note,gtd_takeover_source_label,gtd_takeover_source_url,nearby_to_gtd_anchors,nearby_anchor_count,source_search_centers,source_search_center_count,min_distance_to_gtd_anchor_miles,management_company_name,management_company_source,management_company_confidence,management_company_domain,management_company_group_size,affiliated_group_name,affiliated_group_source,affiliated_group_confidence,affiliated_group_domain,affiliated_group_group_size,registered_patient_count,registered_patient_count_source,registered_patient_count_candidate,registered_patient_count_candidate_code,registered_patient_count_candidate_source,registered_patient_count_candidate_confidence,google_review_score,google_review_count,google_review_source_note,google_review_source_url,google_maps_title,google_maps_match_score,google_recent_reviews_captured,google_review_text_file,google_review_scan_status,google_review_has_listing,cqc_overall_rating,cqc_location_url,cqc_service_website,cqc_publication_date,cqc_inherited_rating,cqc_provider_name,trustpilot_score,trustpilot_review_count,trustpilot_source_url,nhs_profile_url
Medlock Vale Medical Practice,P89010,M43 7BW,"58 Ashton Road, Droylsden, Manchester, Greater Manchester",53.4791,-2.14249,01613701610,http://www.medlockvalemedicalpractice.co.uk,True,,False,,,,,,,,"Ashton GP Service, Droylsden Medical Practice, Gordon Street Medical Centre, Guide Bridge Medical Practice, Millbrook Medical Practice",5,"Ashton GP Service, Droylsden Medical Practice, Gordon Street Medical Centre, Guide Bridge Medical Practice, Millbrook Medical Practice",5,0.575,,,,,,,,,,,7573,nhs_monthly_direct,,,,,4.1,604,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Medlock+Vale+Medical+Practice/@53.4791371,-2.1450251,17z/data=!4m8!3m7!1s0x487bb6b8845efd3b:0xb494f632c5c4e4ba!8m2!3d53.4791339!4d-2.1424448!9m1!1b1!16s%2Fg%2F1thw1q4q?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Medlock Vale Medical Practice,1.0,604,google-review-texts/P89010-medlock-vale-medical-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-542636285,,30/08/2024,N,Medlock Vale Medical Practice,,,,https://www.nhs.uk/services/gp-surgery/medlock-vale-medical-practice/P89010
Longfield Lodge,P87610001,M44 5DX,"276 Liverpool Road, Cadishead, Manchester, Greater Manchester",53.4215,-2.44228,01617760737,,False,,False,,,,,,,,,0,Partington supplemental search,1,,,,,,,,,,,,,,12575,P87610,nhs_monthly_parent_ods_fallback,medium,4.7,53,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Longfield+Lodge+Dental+Practice/@53.4202616,-2.4474552,17z/data=!4m8!3m7!1s0x487baa680e75d743:0xab5af8c7f88c03fd!8m2!3d53.4202584!4d-2.4448749!9m1!1b1!16s%2Fg%2F119wqbsf_?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Longfield Lodge Dental Practice,0.667,53,google-review-texts/P87610001-longfield-lodge.txt,ok_with_visible_reviews,true,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/longfield-lodge/P87610001
The Mosslands Medical Practice,P87610,M44 5LH,"MacDonald Road, Irlam, Manchester, Lancashire",53.4379,-2.43224,01617760737,http://www.mosslandsmedicalpractice.co.uk/,True,,False,,,,,,,,,0,Partington supplemental search,1,,,,,,,,,,,,12573,nhs_monthly_direct,,,,,3.1,117,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Mosslands+Medical+Practice/@53.4383686,-2.4343344,17z/data=!4m8!3m7!1s0x487baa3a7152d953:0x57ed883b8d49a2e2!8m2!3d53.4383654!4d-2.4317541!9m1!1b1!16s%2Fg%2F1tdxvkp4?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Mosslands Medical Practice,1.0,117,google-review-texts/P87610-the-mosslands-medical-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-566705007,https://www.mosslandsmedicalpractice.co.uk,20/07/2020,N,The Mosslands Medical Practice,,,,https://www.nhs.uk/services/gp-surgery/the-mosslands-medical-practice/P87610
(Irlam) Salford Care Ctrs Medical Practi,P87657,M44 6DP,"125 Liverpool Road, Irlam, Manchester, Lancashire",53.4491,-2.41706,01617750000,https://irlamclinic.co.uk,True,,False,,,,,,,,,0,Partington supplemental search,1,,,,,,,,,,,,4385,nhs_monthly_direct,,,,,4.1,17,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Salford+Care/@53.4489511,-2.420041,17z/data=!4m12!1m2!2m1!1s(Irlam)+Salford+Care+Ctrs+Medical+Practi+M44+6DP!3m8!1s0x487babd4e9d1bde9:0xeee568d839325ebd!8m2!3d53.4489365!4d-2.4174542!9m1!1b1!15sCjAoSXJsYW0pIFNhbGZvcmQgQ2FyZSBDdHJzIE1lZGljYWwgUHJhY3RpIE00NCA2RFBaMCIuaXJsYW0gc2FsZm9yZCBjYXJlIGN0cnMgbWVkaWNhbCBwcmFjdGkgbTQ0IDZkcJIBBmRvY3RvcpoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyNXNjbHBHY0ZoTmJGSmFXbTFWTTFOdVp6RmxSWEJxVTFSR2JGUXhSUkFC4AEA-gEECAAQPQ!16s%2Fg%2F1hc340419?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Salford Care,0.4,17,google-review-texts/P87657-irlam-salford-care-ctrs-medical-practi.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-4831090732,,26/06/2018,N,Dr Colin Ian Malcomson,,,,https://www.nhs.uk/services/gp-surgery/irlam-salford-care-ctrs-medical-practi/P87657
Chapel Group Medical Centre,P87649,M44 6FE,"220 Liverpool Road, Irlam, Manchester, Lancashire",53.4491,-2.41828,01617757373,http://www.chapelgroupmedicalcentre.co.uk,True,,False,,,,,,,,,0,Partington supplemental search,1,,,,,,,,,,,,6154,nhs_monthly_direct,,,,,4.4,262,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Chapel+Group+Medical+Centre/@53.4488769,-2.5711145,12z/data=!4m12!1m2!2m1!1sChapel+Group+Medical+Centre+M44+6FE!3m8!1s0x487babd4c8f7ae27:0x87030d0649f0e2c9!8m2!3d53.4488769!4d-2.4186792!9m1!1b1!15sCiNDaGFwZWwgR3JvdXAgTWVkaWNhbCBDZW50cmUgTTQ0IDZGRZIBBmRvY3RvcuABAA!16s%2Fg%2F11fz9yltvz?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Chapel Group Medical Centre,1.0,262,google-review-texts/P87649-chapel-group-medical-centre.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-9977405674,https://www.chapelgroupmedicalcentre.co.uk,09/03/2023,N,Dr Pierina Kapur and Dr David Dillon,,,,https://www.nhs.uk/services/gp-surgery/chapel-group-medical-centre/P87649
The Elms Medical Centre,P83608,M45 7FD,"Green Lane, Whitefield, Manchester, Greater Manchester",53.5532,-2.29519,01617662662,http://www.theelmsmedicalcentrewhitefield.co.uk,True,,False,,,,,,,,,0,"Prestwich supplemental search, Radcliffe supplemental search, Swinton supplemental search, Whitefield supplemental search",4,,,,,,,,,,,,6368,nhs_monthly_direct,,,,,2.9,91,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/The+Elms+Medical+Centre/@53.5532274,-2.2977957,17z/data=!4m8!3m7!1s0x487ba542dda4771d:0xa01abd9c34557e0c!8m2!3d53.5532242!4d-2.2952154!9m1!1b1!16s%2Fg%2F1hc61chrn?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",The Elms Medical Centre,1.0,91,google-review-texts/P83608-the-elms-medical-centre.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-5675306729,,29/04/2024,N,The Elms Medical Centre,,,,https://www.nhs.uk/services/gp-surgery/the-elms-medical-centre/P83608
The Uplands Medical Practice,P83004,M45 8GH,"Bury New Road, Whitefield, Manchester, Lancashire",53.5486,-2.2958,01617668221,https://theuplandsmp.nhs.uk/,True,,False,,,,,,,,,0,"Prestwich supplemental search, Radcliffe supplemental search, Swinton supplemental search, Whitefield supplemental search",4,,,,,,,,,,,,7876,nhs_monthly_direct,,,,,3.1,168,Google Maps direct search with visible recent reviews (weak name match),"https://www.google.com/maps/place/Uplands+Medical+Practice+at+Whitefield+Health+Centre/@53.548863,-2.3001859,17z/data=!4m12!1m2!2m1!1sThe+Uplands+Medical+Practice+M45+8GH!3m8!1s0x487ba55d920a6ec9:0xdda5ea57eaa34e90!8m2!3d53.548863!4d-2.2954223!9m1!1b1!15sCiRUaGUgVXBsYW5kcyBNZWRpY2FsIFByYWN0aWNlIE00NSA4R0haJiIkdGhlIHVwbGFuZHMgbWVkaWNhbCBwcmFjdGljZSBtNDUgOGdokgEGZG9jdG9ymgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0a2RWSlZkek5oUlRsSFdqTktXVkZyZUdsV01FWnlZMjF3U0V4WFl4QULgAQD6AQQIPxBJ!16s%2Fg%2F1tgz9x9p?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Uplands Medical Practice at Whitefield Health Centre,0.333,168,google-review-texts/P83004-the-uplands-medical-practice.txt,ok_with_visible_reviews,true,Requires improvement,https://www.cqc.org.uk/location/1-24327601847,,22/12/2022,Y,Dr Ifat Hussain,,,,https://www.nhs.uk/services/gp-surgery/the-uplands-medical-practice/P83004
Dr KK Chan & Partners,P92042,M46 9DE,"Seven Brooks Medical Centre, 21 Church Street, Atherton, Manchester, Greater Manchester",53.5242,-2.48901,01942367616,https://www.sevenbrooksmedicalcentre.nhs.uk,True,,False,,,,,,,,,0,Little Hulton supplemental search,1,,,,,,,,,,,,9008,nhs_monthly_direct,,,,,3.3,6,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Dr+KK+Chan/@53.5241555,-2.4915545,17z/data=!3m1!5s0x487b07f101d98781:0x6eb17248d5cf6d46!4m12!1m2!2m1!1sDr+KK+Chan+%26+Partners+M46+9DE!3m8!1s0x487bb1bf5285af13:0xaede94e6f56325fa!8m2!3d53.5241523!4d-2.4889742!9m1!1b1!15sCh1EciBLSyBDaGFuICYgUGFydG5lcnMgTTQ2IDlERVofIh1kciBrayBjaGFuICYgcGFydG5lcnMgbTQ2IDlkZZIBBmRvY3RvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSbE5IRm1RbVYzRUFF4AEA-gEFCOACECw!16s%2Fg%2F1q62kbqtm?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Dr KK Chan,0.75,6,google-review-texts/P92042-dr-kk-chan-and-partners.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-1651745841,,09/08/2016,N,Dr K K Chan & Partners,,,,https://www.nhs.uk/services/gp-surgery/dr-kk-chan-and-partners/P92042
Ordsall Health Surgery,P87035,M5 3PH,"Ordsall Health, 118 Phoebe Street, Salford, Greater Manchester",53.474,-2.28096,01619830080,http://www.ordsallhealthsurgery.nhs.uk,True,,False,,,,,,,,City Health Centre,1,"Chorlton supplemental search, City Health Centre, Sale supplemental search, Salford Quays supplemental search, Stretford supplemental search, Swinton supplemental search",6,1.676,,,,,,,,,,,11540,nhs_monthly_direct,,,,,3.9,132,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Ordsall+Health+Surgery/@53.4741205,-2.2846111,17z/data=!4m8!3m7!1s0x487bae165ff9fdc7:0xb851de257e9d02d9!8m2!3d53.4741173!4d-2.2820308!9m1!1b1!16s%2Fg%2F1pxqbwr9b?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Ordsall Health Surgery,1.0,132,google-review-texts/P87035-ordsall-health-surgery.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-569208785,https://www.ordsallhealthsurgery.nhs.uk,17/07/2025,N,Ordsall Health Surgery,,,,https://www.nhs.uk/services/gp-surgery/ordsall-health-surgery/P87035
The Quays Practice,D5B9D,M5 3PH,"First Floor, Ordsall Health Centre, 118 Phoebe Street, Salford",53.474,-2.28096,01619830990,http://www.salfordmedicalcentre.nhs.uk,True,,False,,,,,,,,City Health Centre,1,"Chorlton supplemental search, City Health Centre, Sale supplemental search, Salford Quays supplemental search, Stretford supplemental search, Swinton supplemental search",6,1.676,,,,,,,,,,,,,,,,,4.7,466,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/The+Quays+Practice/@53.4741818,-2.2844961,17z/data=!4m8!3m7!1s0x487baf8088a72ccb:0x3e03bd7692c1e5b!8m2!3d53.4741786!4d-2.2819158!9m1!1b1!16s%2Fg%2F11jp2fjlzr?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",The Quays Practice,1.0,466,google-review-texts/D5B9D-the-quays-practice.txt,ok_with_visible_reviews,true,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/the-quays-practice/D5B9D
University Health Centre,P87027001,M5 4WT,"Maxwell Building, 3rd Floor, Salford, Greater Manchester",53.4835,-2.27064,0161 295 4209,https://www.salforduni.health/,True,,False,,,,,,,,City Health Centre,1,"City Health Centre, Salford Quays supplemental search, Stretford supplemental search, Swinton supplemental search",4,1.141,,,,,,,,,,,,,19087,P87027,nhs_monthly_parent_ods_fallback,medium,4.7,114,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/University+of+Salford+Health+Centre/@53.4850887,-2.2732378,17z/data=!4m8!3m7!1s0x487baf9c767f5a5d:0x12a5f3819a12314a!8m2!3d53.4850855!4d-2.2706575!9m1!1b1!16s%2Fg%2F11pyc4spy5?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",University of Salford Health Centre,0.5,114,google-review-texts/P87027001-university-health-centre.txt,ok_with_visible_reviews,true,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/university-health-centre/P87027001
The Willows Medical Practice,P87658,M5 5JR,"The Willows, Lords Avenue, Salford, Lancashire",53.4855,-2.30912,01617362356,https://www.thewillowssurgery.co.uk/,True,,False,,,,,,,,,0,"Salford Quays supplemental search, Stretford supplemental search, Swinton supplemental search",3,,,,,,,,,,,,3677,nhs_monthly_direct,,,,,3.4,65,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/The+Willows+Surgery/@53.4854585,-2.3117494,17z/data=!4m8!3m7!1s0x487bae5a4ee7f1c7:0x446f2cc9e9a6a7b3!8m2!3d53.4854553!4d-2.3091691!9m1!1b1!16s%2Fg%2F11b5ph_rkc?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",The Willows Surgery,1.0,65,google-review-texts/P87658-the-willows-medical-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-502672016,https://www.thewillowssurgery.co.uk,21/09/2023,N,Dr Joann Amin,,,,https://www.nhs.uk/services/gp-surgery/the-willows-medical-practice/P87658
Care Homes Medical Practice,Y02625,M6 5FW,"Mezzanine Floor, St James's House, Pendleton Way, Salford, Greater Manchester",53.4887,-2.28901,01612062648,,True,,False,,,,,,,,City Health Centre,1,"City Health Centre, Little Hulton supplemental search, Prestwich supplemental search, Salford Quays supplemental search, Stretford supplemental search, Swinton supplemental search",6,1.94,,,,,,,,,,,1157,nhs_monthly_direct,,,,,3.0,14,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Salford+Care+Homes+Medical+Practice/@53.4905356,-2.2908718,17z/data=!3m1!5s0x487bae3f167132d5:0xed8811d68eee81f9!4m8!3m7!1s0x487bae3d21924a87:0x5f6ea00b48b4a2f!8m2!3d53.4905324!4d-2.2882915!9m1!1b1!16s%2Fg%2F1hc559pbg?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Salford Care Homes Medical Practice,0.667,1,google-review-texts/Y02625-care-homes-medical-practice.txt,ok_with_visible_reviews,true,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/care-homes-medical-practice/Y02625
Clarendon Surgery,P87634,M6 5FX,"Pendleton Gateway, 1 Broadwalk, Salford",53.4883,-2.28473,01619830190,http://clarendonsurgery.co.uk,True,,False,,,,,,,,City Health Centre,1,"City Health Centre, Prestwich supplemental search, Salford Quays supplemental search, Stretford supplemental search, Swinton supplemental search",5,1.762,"Clarendon Medical Practice - Pendleton Gateway, M6 5FX",nhs_website_domain_shared,medium,clarendonsurgery.co.uk,2,,,,,,11429,nhs_monthly_direct,,,,,3.8,65,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Clarendon+Surgery/@53.4884439,-2.2873658,17z/data=!3m1!5s0x487bae30ae20136b:0x9237a097d2121257!4m8!3m7!1s0x487bae30aeadadb9:0x4ce7bbf6715e3502!8m2!3d53.4884407!4d-2.2847855!9m1!1b1!16s%2Fg%2F1w2ytfmd?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Clarendon Surgery,1.0,65,google-review-texts/P87634-clarendon-surgery.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-542350989,https://www.clarendonsurgery.co.uk,23/02/2024,N,Clarendon Medical Practice,,,,https://www.nhs.uk/services/gp-surgery/clarendon-surgery/P87634
Pendleton Medical Centre,P87015,M6 5FX,"Pendleton Gateway, 1 Broadwalk, Salford, Greater Manchester",53.4883,-2.28473,01619830410,https://www.pendletonmedicalcentre.nhs.uk/,True,,False,,,,,,,,City Health Centre,1,"City Health Centre, Prestwich supplemental search, Salford Quays supplemental search, Stretford supplemental search, Swinton supplemental search",5,1.762,,,,,,,,,,,8754,nhs_monthly_direct,,,,,4.8,649,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Pendleton+Medical+Centre/@53.3036848,-5.0061368,8z/data=!3m1!5s0x487bae30ae20136b:0xd1f02b66cdb600dc!4m12!1m2!2m1!1sPendleton+Medical+Centre+M6+5FX!3m8!1s0x487bae30b2047191:0x87478bef7daf5bd8!8m2!3d53.4883649!4d-2.2846638!9m1!1b1!15sCh9QZW5kbGV0b24gTWVkaWNhbCBDZW50cmUgTTYgNUZYWiEiH3BlbmRsZXRvbiBtZWRpY2FsIGNlbnRyZSBtNiA1ZniSAQ5tZWRpY2FsX2NlbnRlcpoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyNWtNMWRYY0hSVWJrbDZWMjVvYWxGck1VbFJWekZYV2pOQ1dsVXhSUkFC4AEA-gEECCoQQQ!16s%2Fg%2F11b7q50_9r?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Pendleton Medical Centre,1.0,,,skipped_review_count_threshold,true,Good,https://www.cqc.org.uk/location/1-11947015605,https://www.pendletonmedicalcentre.nhs.uk/,27/07/2018,Y,Pendleton Medical Services Limited,,,,https://www.nhs.uk/services/gp-surgery/pendleton-medical-centre/P87015
SPCT - Inclusion Service,Y00445003,M6 5PL,"1 Paddington Close, Salford, Greater Manchester",53.4866,-2.2835,0161 983 0650 (ext. 0759541158),http://www.spctpractices.co.uk/,True,,False,,,,,,,,City Health Centre,1,"City Health Centre, Little Hulton supplemental search, Prestwich supplemental search, Salford Quays supplemental search, Stretford supplemental search, Swinton supplemental search",6,1.69,Salford Primary Care Together,nhs_website_domain_known_group,high,spctpractices.co.uk,4,,,,,,,,19217,Y00445,nhs_monthly_parent_ods_fallback,medium,2.3,3,Google Maps direct search with visible recent reviews (weak name match),"https://www.google.com/maps/place/Salford+Inclusion+GP+Service,+Salford+Primary+Care+Together/@53.4867892,-2.2867823,17z/data=!4m8!3m7!1s0x487bae3a1a6c0077:0xf5d3eb586ddb98d5!8m2!3d53.486786!4d-2.284202!9m1!1b1!16s%2Fg%2F11fzf7d5zl?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D","Salford Inclusion GP Service, Salford Primary Care Together",0.286,3,google-review-texts/Y00445003-spct-inclusion-service.txt,ok_with_visible_reviews,true,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/spct-inclusion-service/Y00445003
1/Salford Medical Practice,P87004,M6 5PP,"194-198 Langworthy Road, Salford, Lancashire",53.4872,-2.29456,01617361166,http://www.salfordmedicalcentre.nhs.uk,True,,False,,,,,,,,City Health Centre,1,"City Health Centre, Prestwich supplemental search, Salford Quays supplemental search, Stretford supplemental search, Swinton supplemental search",5,2.146,,,,,,,,,,,15381,nhs_monthly_direct,,,,,4.8,642,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Salford+Medical+Centre/@53.4874248,-2.2971583,17z/data=!4m8!3m7!1s0x487bae47d4905f0b:0x9808012c0213669a!8m2!3d53.4874216!4d-2.294578!9m1!1b1!16s%2Fg%2F11c6dyfg2r?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Salford Medical Centre,1.0,642,google-review-texts/P87004-1-salford-medical-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-543087769,https://www.salfordmedicalcentre.nhs.uk,12/03/2024,N,Salford Medical Centre 1,,,,https://www.nhs.uk/services/gp-surgery/1-salford-medical-practice/P87004
Cornerstone Medical Practice,P87639,M6 5QQ,"451 Liverpool Street, Salford, Lancashire",53.4838,-2.2969,0161 213 1980,https://cornerstone-medical.co.uk,True,,False,,,,,,,,City Health Centre,1,"City Health Centre, Salford Quays supplemental search, Stretford supplemental search, Swinton supplemental search",4,2.221,,,,,,,,,,,4122,nhs_monthly_direct,,,,,,,,"https://www.google.com/maps/place/Ellesmere+Medical+Centre/@53.4003846,-2.1971208,17z/data=!3m1!5s0x487bb31af5cb7829:0x564b280710af73c9!4m8!3m7!1s0x487bb31af4349c31:0x26487d7bd973c33c!8m2!3d53.4003814!4d-2.1945405!9m1!1b1!16s%2Fg%2F1tnhxwtc?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Cornerstone Medical Practice M6 5QQ,1.0,40,google-review-texts/P87639-cornerstone-medical-practice.txt,no_rating_found,true,Good,https://www.cqc.org.uk/location/1-4834911404,https://www.salfordcarecentres.co.uk,04/04/2018,N,Dr Colin Ian Malcomson,,,,https://www.nhs.uk/services/gp-surgery/cornerstone-medical-practice/P87639
Langworthy Medical Practice,P87027,M6 5WW,"250 Langworthy Road, Salford, Lancashire",53.4894,-2.29476,01617379244,http://www.langworthymedicalpractice.co.uk,True,,False,,,,,,,,City Health Centre,1,"City Health Centre, Prestwich supplemental search, Salford Quays supplemental search, Stretford supplemental search, Swinton supplemental search",5,2.181,,,,,,,,,,,19036,nhs_monthly_direct,,,,,4.3,396,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Langworthy+Medical+Practice/@53.4897768,-2.2973551,17z/data=!4m8!3m7!1s0x487bae4856f2c011:0x174d58fdfde2e035!8m2!3d53.4897736!4d-2.2947748!9m1!1b1!16s%2Fg%2F12hs83qtl?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Langworthy Medical Practice,1.0,396,google-review-texts/P87027-langworthy-medical-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-550998945,https://www.langworthymedicalpractice.co.uk,06/04/2016,N,Langworthy Medical Practice,,,,https://www.nhs.uk/services/gp-surgery/langworthy-medical-practice/P87027
The Energise Healthy Living Centre,P87654001,M6 6ES,"Energise Healthy Living Centre, 3 Douglas Green, Salford, Greater Manchester",53.4979,-2.28359,0161 983 0017,,True,,False,,,,,,,,City Health Centre,1,"City Health Centre, Prestwich supplemental search, Salford Quays supplemental search, Stretford supplemental search, Swinton supplemental search",5,1.974,,,,,,,,,,,,,11489,P87654,nhs_monthly_parent_ods_fallback,medium,3.9,26,Google Maps direct search with visible recent reviews (weak name match),"https://www.google.com/maps/place/The+Energise+Community+Centre/@53.4976762,-2.2863037,17z/data=!3m1!5s0x487bae33399d6915:0xeeec21ebaac8231e!4m8!3m7!1s0x487bae333c0af809:0xeceb23e82ac6131e!8m2!3d53.497673!4d-2.2837234!9m1!1b1!16s%2Fg%2F1q62g5x05?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",The Energise Community Centre,0.333,26,google-review-texts/P87654001-the-energise-healthy-living-centre.txt,ok_with_visible_reviews,true,,,,,,,,,,https://www.nhs.uk/services/gp-surgery/the-energise-healthy-living-centre/P87654001
Sorrel Bank Medical Practice,P87040,M6 7HL,"23 Bolton Road, Salford, Lancashire",53.4933,-2.2948,01617361616,https://www.thesorrelgrouppractice.co.uk,True,,False,,,,,,,,City Health Centre,1,"City Health Centre, Prestwich supplemental search, Salford Quays supplemental search, Stretford supplemental search, Swinton supplemental search",5,2.255,,,,,,,,,,,8428,nhs_monthly_direct,,,,,3.2,60,Google Maps direct search with visible recent reviews,"https://www.google.com/maps/place/Sorrel+Bank+Medical+Practice/@53.4929422,-2.2966758,17z/data=!3m1!5s0x487ba41f1d3f9111:0xd9d66f448ca165fc!4m8!3m7!1s0x487bae4a275353b1:0xb06b03d1c10c97b1!8m2!3d53.492939!4d-2.2940955!9m1!1b1!16s%2Fg%2F11c3w183_r?entry=ttu&g_ep=EgoyMDI2MDMxNy4wIKXMDSoASAFQAw%3D%3D",Sorrel Bank Medical Practice,1.0,60,google-review-texts/P87040-sorrel-bank-medical-practice.txt,ok_with_visible_reviews,true,Good,https://www.cqc.org.uk/location/1-573912924,https://www.thesorrelgrouppractice.co.uk,09/06/2016,N,Sorrel Bank Medical Practice,,,,https://www.nhs.uk/services/gp-surgery/sorrel-bank-medical-practice/P87040
