practice_name,canonical_code,postcode,street_address,telephone,email,website_url,nhs_profile_url,latitude,longitude,accepting_new_patients,country,nation,source_type,ods_primary_role_id,ods_primary_role_description,ods_active_roles,ods_org_link,last_change_date,registered_patient_count,registered_patient_count_source,registered_patient_count_source_url,registered_patient_count_snapshot,google_maps_query
SLATEFORD MEDICAL PRACTICE,S70997,EH14 1NQ,"27 GORGIE PARK CLOSE, EDINBURGH",01313 221930,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70997,2022-11-18,10105,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,SLATEFORD MEDICAL PRACTICE EH14 1NQ
WESTER HAILES MEDICAL PRACTICE,S70978,EH14 3JF,"WESTER HAILES HEALTHY LIVING CENTRE, 30 HARVESTERS WAY, EDINBURGH",01312 973570,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70978,2024-11-15,8278,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,WESTER HAILES MEDICAL PRACTICE EH14 3JF
RICCARTON GENERAL PRACTICE,S70925,EH14 4AS,"HERIOT-WATT UNIVERSITY MEDICAL CTR, RICCARTON, CURRIE",01314 513010,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70925,2022-12-12,11128,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,RICCARTON GENERAL PRACTICE EH14 4AS
THE PENTLANDS MEDICAL PRACTICE,S70930,EH14 5QB,"PENTLAND MEDICAL CENTRE, 44 PENTLAND VIEW, CURRIE",01314 492142,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70930,2022-11-18,13973,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,THE PENTLANDS MEDICAL PRACTICE EH14 5QB
DURHAM ROAD MEDICAL GROUP,S70605,EH15 1NY,"25 DURHAM ROAD, EDINBURGH",01316 691153,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70605,2022-11-18,6075,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,DURHAM ROAD MEDICAL GROUP EH15 1NY
MILTON SURGERY,S70427,EH15 3LL,"132 MOUNTCASTLE DRIVE SOUTH, EDINBURGH",01315 497300,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70427,2022-11-18,7680,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,MILTON SURGERY EH15 3LL
SOUTHFIELD MEDICAL PRACTICE,S70126,EH15 3LL,"132 MOUNTCASTLE DRIVE SOUTH, EDINBURGH",01315 497340,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70126,2022-11-18,4880,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,SOUTHFIELD MEDICAL PRACTICE EH15 3LL
CRAIGMILLAR MEDICAL GROUP,S70215,EH16 4DT,"CRAIGMILLAR MEDICAL CENTRE, 106 NIDDRIE MAINS ROAD, EDINBURGH",01313 222111,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70215,2022-08-24,11779,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,CRAIGMILLAR MEDICAL GROUP EH16 4DT
NIDDRIE MEDICAL PRACTICE,S70198,EH16 4DT,"CRAIGMILLAR MEDICAL CENTRE, 106 NIDDRIE MAINS ROAD, EDINBURGH",01316 522004,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70198,2022-08-24,4889,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,NIDDRIE MEDICAL PRACTICE EH16 4DT
LUCS RIE,S71218,EH16 4SA,"ROYAL INFIRMARY OF EDINBURGH, 51 LITTLE FRANCE CRESCENT, EDINBURGH",,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S71218,2022-10-06,,,,,LUCS RIE EH16 4SA
INCHPARK SURGERY,S70291,EH16 5QU,"10 MARMION CRESCENT, EDINBURGH",01316 662121,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70291,2022-11-18,6373,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,INCHPARK SURGERY EH16 5QU
BRAEFOOT MEDICAL PRACTICE,S70893,EH16 5TY,"CONAN DOYLE MEDICAL CENTRE, 4 NETHER LIBERTON LANE, EDINBURGH",01316 672240,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70893,2022-11-18,7063,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,BRAEFOOT MEDICAL PRACTICE EH16 5TY
DR A COMISKEY AND PARTNERS,S70639,EH16 5TY,"CONAN DOYLE MEDICAL CENTRE, 4 NETHER LIBERTON LANE, EDINBURGH",01316 665160,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70639,2022-11-18,11919,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,DR A COMISKEY AND PARTNERS EH16 5TY
LIBERTON MEDICAL GROUP,S70376,EH16 6JT,"65 LIBERTON GARDENS, EDINBURGH",01316 643050,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70376,2022-11-18,7627,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,LIBERTON MEDICAL GROUP EH16 6JT
FERNIEHILL SURGERY,S70164,EH17 7AB,"8 FERNIEHILL ROAD, EDINBURGH",01316 642166,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70164,2022-11-18,6925,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,FERNIEHILL SURGERY EH17 7AB
THE SOUTHERN MEDICAL GROUP,S70588,EH17 7PR,"322 GILMERTON ROAD, EDINBURGH",01316 642148,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70588,2022-11-18,8246,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,THE SOUTHERN MEDICAL GROUP EH17 7PR
DALHOUSIE MEDICAL PRACTICE,S77055,EH19 2ET,"THE HEALTH CENTRE, 109-111 HIGH STREET, BONNYRIGG",01313 703999,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S77055,2022-08-24,9572,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,DALHOUSIE MEDICAL PRACTICE EH19 2ET
QUARRYFOOT PRACTICE,S77074,EH19 2ET,"HEALTH CENTRE, 109-111 HIGH STREET, BONNYRIGG",01313 703939,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S77074,2022-08-24,5424,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,QUARRYFOOT PRACTICE EH19 2ET
STRATHESK MEDICAL GROUP,S77271,EH19 2ET,"HEALTH CENTRE, 109-111 HIGH STREET, BONNYRIGG",01313 229333,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S77271,2022-08-24,8311,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,STRATHESK MEDICAL GROUP EH19 2ET
LOANHEAD MEDICAL PRACTICE,S77286,EH20 9LA,"LOANHEAD CENTRE, GEORGE AVENUE, LOANHEAD",01314 400149,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S77286,2022-11-18,6832,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,LOANHEAD MEDICAL PRACTICE EH20 9LA
COLLABORATIVE WORKING FOR IMMEDIATE CARE SERVICES,S76250,EH21 7BP,"MUSSELBURGH PRIMARY CARE CENTRE, INVERESK ROAD, MUSSELBURGH",01314 464270,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO72",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S76250,2022-11-18,,,,,COLLABORATIVE WORKING FOR IMMEDIATE CARE SERVICES EH21 7BP
INVERESK MEDICAL PRACTICE,S76141,EH21 7BP,"MUSSELBURGH PRIMARY CARE CENTRE, INVERESK ROAD, MUSSELBURGH",01314 464003,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S76141,2022-11-18,11606,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,INVERESK MEDICAL PRACTICE EH21 7BP
RIVERSIDE MEDICAL PRACTICE LLP,S76033,EH21 7BP,"MUSSELBURGH PRIMARY CARE CENTRE, INVERESK ROAD, MUSSELBURGH",03007 906266,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S76033,2022-08-24,20373,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,RIVERSIDE MEDICAL PRACTICE LLP EH21 7BP
DALKEITH MEDICAL PRACTICE,S77197,EH22 1AP,"THE HEALTH CENTRE, 24-26 ST ANDREW STREET, DALKEITH",01315 615500,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S77197,2022-12-09,10794,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,DALKEITH MEDICAL PRACTICE EH22 1AP
LUCS BONNYRIGG,S77252,EH22 3ND,"MIDLOTHIAN COMMUNITY HOSPITAL, 70 ESKBANK ROAD, DALKEITH",,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S77252,2022-10-06,,,,,LUCS BONNYRIGG EH22 3ND
NEWBATTLE MEDICAL PRACTICE,S77106,EH22 4AA,"BLACKCOT, MAYFIELD, DALKEITH",01316 631051,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S77106,2022-12-12,24005,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,NEWBATTLE MEDICAL PRACTICE EH22 4AA
NEWBYRES MEDICAL GROUP,S77159,EH23 4TP,"15 HUNTERFIELD ROAD, GOREBRIDGE",01875 820405,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S77159,2022-08-18,8321,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,NEWBYRES MEDICAL GROUP EH23 4TP
ROSLIN MEDICAL PRACTICE,S77093,EH25 9NT,"122 PENICUIK ROAD, ROSLIN",01314 402043,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S77093,2022-11-18,8431,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,ROSLIN MEDICAL PRACTICE EH25 9NT
EASTFIELD MEDICAL PRACTICE,S77036,EH26 8EZ,"EASTFIELD FARM ROAD, PENICUIK",01968 675576,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S77036,2022-08-18,6797,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,EASTFIELD MEDICAL PRACTICE EH26 8EZ
PENICUIK MEDICAL PRACTICE,S77111,EH26 8LF,"THE HEALTH CENTRE, 37 IMRIE PLACE, PENICUIK",01968 672612,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S77111,2022-08-18,11784,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,PENICUIK MEDICAL PRACTICE EH26 8LF
RATHO MEDICAL PRACTICE,S71420,EH28 8RH,"14A WILKIESTON ROAD, RATHO, NEWBRIDGE",01313 330600,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S71420,2022-11-18,3405,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,RATHO MEDICAL PRACTICE EH28 8RH
ALMOND GROUP PRACTICE,S78359,EH29 9AS,"KIRKLISTON HEALTH CENTRE, 50 THE GLEBE, KIRKLISTON",01506 890210,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S78359,2022-10-06,12906,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,ALMOND GROUP PRACTICE EH29 9AS
THE GROUP PRACTICE - EYRE,S71326,EH3 5EU,"31 EYRE CRESCENT, EDINBURGH",01315 568842,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S71326,2022-11-18,10449,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,THE GROUP PRACTICE - EYRE EH3 5EU
DR THYNE & PARTNERS,S70408,EH3 6EH,"STOCKBRIDGE HEALTH CENTRE, 1 INDIA PLACE, EDINBURGH",01312 259191,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70408,2022-11-18,9484,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,DR THYNE & PARTNERS EH3 6EH
THE GREEN PRACTICE,S70094,EH3 6EH,"STOCKBRIDGE HEALTH CENTRE, 1 INDIA PLACE, EDINBURGH",01312 609227,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70094,2022-11-18,10536,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,THE GREEN PRACTICE EH3 6EH
WEST END MEDICAL PRACTICE,S70319,EH3 7EB,"36 MANOR PLACE, EDINBURGH",01312 255220,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70319,2022-11-18,11590,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,WEST END MEDICAL PRACTICE EH3 7EB
MEADOWS MEDICAL PRACTICE,S70451,EH3 9HW,"9 BROUGHAM PLACE, EDINBURGH",01312 297709,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70451,2022-11-18,6985,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,MEADOWS MEDICAL PRACTICE EH3 9HW
GILMORE MEDICAL PRACTICE,S71222,EH3 9QQ,"TOLLCROSS HEALTH CENTRE, PONTON STREET, EDINBURGH",01315 369800,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S71222,2022-11-18,12707,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,GILMORE MEDICAL PRACTICE EH3 9QQ
LEVEN MEDICAL PRACTICE,S70107,EH3 9QQ,"TOLLCROSS HEALTH CENTRE, PONTON STREET, EDINBURGH",01315 369700,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S70107,2022-11-18,6897,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,LEVEN MEDICAL PRACTICE EH3 9QQ
SOUTH QUEENSFERRY MEDICAL PRACTICE,S78171,EH30 9HA,"41 THE LOAN, SOUTH QUEENSFERRY",01315 374407,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S78171,2022-11-18,13043,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,SOUTH QUEENSFERRY MEDICAL PRACTICE EH30 9HA
GULLANE MEDICAL PRACTICE,S76029,EH31 2HP,"GULLANE MEDICAL CENTRE, HAMILTON ROAD, GULLANE",01620 842171,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S76029,2022-08-18,6186,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,GULLANE MEDICAL PRACTICE EH31 2HP
THE HARBOURS MEDICAL PRACTICE,S76052,EH32 0JU,"THE HEALTH CENTRE, AVENUE ROAD, PRESTONPANS",03007 906244,,,,,,,SCOTLAND,scotland,ods_scottish_gp_practice,RO227,SCOTTISH GP PRACTICE,"RO227,RO76",https://directory.spineservices.nhs.uk/ORD/2-0-0/organisations/S76052,2022-08-24,10113,nhs_scotland_gp_practice_contact_details_and_list_sizes,https://www.opendata.nhs.scot/dataset/f23655c3-6e23-4103-a511-a80d998adb90/resource/ceddbf27-0686-4f4b-b9a2-0090d28c3864/download/practice_contact_details_20260101_opendata.csv,20260101,THE HARBOURS MEDICAL PRACTICE EH32 0JU
